"Original Text","Initial","Machine translation","Better translation","Best translation"
"\Eみみみ、見て下さい…！
じつは…さく×くまの新刊がでたんです！！！","","\EPlease look...! 
Actually... SakuxKuma's new book has been released!!!","",""
"\Eは、初めての感動を同志と分かち合いたくて…
今日ここまで読むのを我慢してきたんです！","","\EI wanted to share the first excitement with my comrades... 
I've been holding back from reading this until today!","",""
"\Eそ、そっか…！
あ、ありがとう…！","","\ES-So, I see...!
T-Thank you...!","",""
"\Eも、もうあたし…我慢できそうにもありませんっ！
さあっ！はやくページを…！","","\EI... I can't bear it anymore!
Come on! Hurry up and turn the page...!","",""
"\Eご、ごめんなさい…すっかり遅くなってしまって……。","","\EI-I'm sorry... I ended up being really late...","",""
"\Eまあ、盛り上がっちゃったからね…。","","\EWell, things got exciting, you know...","",""
"\Eこ、こういう話ってあまりできる人がいなくて…つい…。","","\EThere aren't many people who can have this kind of conversation... so I...","",""
"\E（…だろうな…）","","\E(...I guess...)","",""
"\Eあの、お兄ちゃん…私のこと、変だと思いますか？","","\EUm, big brother... Do you think I'm weird?","",""
"\E…変？","","\E...Strange?","",""
"\Eあぅ…こ、こういうBLが好きって…。","","\EAh... I-I like this kind of BL...","",""
"　いや、別に変じゃないよ　","","　No, it's not weird or anything.","",""
"\E好きなものに熱中するってのは普通の事だと思うよ。","","\EI think it's normal to be obsessed with things you like.","",""
"\E（変わっているとは思うけど…","","\E (I think it's different, but...)","",""
"\Eわ…わたし…っ！
好きなことになると…つい止まらなくて…","","\EI... I...! 
When it comes to something I like... I just can't stop...","",""
"\Eそ、それで変なこと言ってたりしないかなって…あぅ…。","","\EI-I hope I didn't say anything weird... ahh...","",""
"\Eん－、別に俺は平気だよ。
好きなものは好きなんだからいいと思う。","","\EUm, I'm fine, you know.
I think it's okay to like what you like.","",""
"\Eお兄ちゃん同士…。","","\EBetween brothers...","",""
"\Eあ、あの…っ！これからも、その…よろしくお願いします…。","","\EAh, um...! From now on, um... please take care of me...","",""
"種を植えよう","","","",""
"家の前のメクア大根が置かれている","","","",""
"\Eお兄ちゃんお兄ちゃん！","","\EBig brother, big brother!","",""
"\Eあれ…どうした、家の前で？","","\EHuh... What's wrong, in front of the house?","",""
"\Eほら、前にお父さんから届いた荷物に種が入ってたでしょ。","","\ELook, there were seeds in the package I received from Dad before, right?","",""
"\Eあーそういえば入ってたな…。","","\EOh, come to think of it, it was in there...","",""
"\Eそれでせっかくだから植えてみようかなって。","","\ESo, since we've come this far, why not give it a try and plant it?","",""
"　よし、やってみようか　","","　Alright, let's give it a try.","",""
"cg/bg_03_garden_a.jpg","","","",""
"\E何の種かなー、楽しみだねお兄ちゃん！","","\EI wonder what kind of seed it is, I'm looking forward to it, big brother!","",""
"\E（あの親父のことだからな…
　妙な物が生えてこなければいいけど…。","","\E (Knowing that old man... 
 I hope nothing strange grows out...)","",""
"\E妹と謎の種？を植えた。","","\EPlanted a mysterious seed with my little sister.","",""
"\Eん？どうした？","","\EHm? What's wrong?","",""
"\Eほら、芽が出てきたよ。","","\ELook, the sprout has come out.","",""
"\Eおおっ、本当だ。","","\EOh, it's true.","",""
"\E楽しみだねー","","\EI'm looking forward to it!","",""
"\Eそうだな。","","\EI see.","",""
"\E妹と畑の世話をしたぞ。","","\EI took care of the field with my little sister.","",""
"\Eお兄ちゃん大変だよー！","","\EIt's tough, big brother!","",""
"\Eなんだ？","","\EWhat is it?","",""
"\E畑にウリボウが…！","","\EThere's a scarecrow in the field...!","",""
"\Eなにっ！","","\EWhat!","",""
"\E畑を荒らす害獣だ！","","\EIt's a pest that ravages the fields!","",""
"\Eいてて…
な、なんとか追い払ったか…。","","\EOuch...
I, I managed to drive them away somehow...","",""
"\Eだいぶ荒らされちゃったね…。","","\EIt's been quite messed up...","",""
"\Eまだ無事な芽もあるな…
荒らされないように柵で厳重に囲っておこう。","","\EThere are still some safe sprouts... 
Let's surround them securely with fences so they won't be disturbed.","",""
"\Eだいぶ育ってきたな。","","\EI've grown quite a bit.","",""
"\Eそうだねー。","","\EYeah, that's right.","",""
"\Eでもなんだか変わった模様の葉だね。
花？お野菜？見たことないかも…？","","\EBut it's a leaf with a somewhat unusual pattern, isn't it?
A flower? A vegetable? Maybe you've never seen it before...?","",""
"\Eだな、どんな風に育つか楽しみだ。","","\EYeah, I'm looking forward to seeing how it grows.","",""
"\Eおおきくなーれー
　おおきくなーれー","","\EGrow up big
　Grow up big","",""
"日中イベントのフラグを立てる","","","",""
"\Eお、お兄ちゃん…！","","\EOh, big brother...!","",""
"\Eん？","","\EHuh?","",""
"\Eは、畑が…","","\EThe field is...","",""
"\Eもぬけの殻…というのも変な言い方だが…
すっぽりと引っこ抜かれてるな…。","","\EAn empty shell... although that's a strange way to put it... 
It's completely pulled out...","",""
"\E帰ってきたらこうなってて…。","","\EWhen I came back, it was like this...","",""
"\Eその後引きずって裏の森の方へ…
獣か何かが咥えて引っこ抜いて森へ引きずっていった…？","","\EAfterwards, it was dragged towards the back of the forest...
Did some kind of beast grab it and drag it into the forest...?","",""
"\Eひどい…せっかく育てたのに…。","","\EHow terrible... I worked so hard to raise it...","",""
"\E残念だけど仕方ない…。","","\EIt's a shame, but there's nothing we can do...","",""
"\E…ふう。","","\E...Phew.","",""
"社会見学","","","",""
"\Eただいまー…ってあれ？","","\EI'm back... huh?","",""
"\Eあ、お兄ちゃんおかえり。","","\EAh, welcome back, big brother.","",""
"\Eえ、なんで妹が？","","\EWait, why is my little sister here?","",""
"\Eあらおかえりなさい、お疲れさま。
妹さんは研修でうちにきてるのよー。","","\EWelcome back, good job.
My little sister is staying at our place for training.","",""
"\Eなるほど…研修…。","","\EI see... training...","",""
"\Eそうそう、気が利くし飲み込みが早いから将来が楽しみね。","","\EYeah, he's quick-witted and a fast learner, so I'm looking forward to his future.","",""
"\Eそうなんですか…。","","\EIs that so...?","",""
"\E（妹もちゃんと将来の事を考えているんだな…。","","\E (My little sister is also thinking about her future...)","",""
"\Eお兄ちゃんも帰ってきたし、
今日は上がっていいわよー。","","\ENow that big brother is back, 
you can come up today.","",""
"\Eはい、お疲れさまでした！
お兄ちゃん、帰ろうー。","","\EYes, good job! 
Big brother, let's go home.","",""
"\Eおかえり、お兄ちゃん。","","\EWelcome back, big brother.","",""
"\Eお、今日も研修か。","","\EOh, another training session today.","",""
"\E（うーん、妹もだいぶ仕事姿が様になってきたな…。","","\EHmm, my little sister has really started to look the part at work...","",""
"\Eオレも頑張らないと…！","","\EI have to do my best too...!","",""
"\Eやる気が上がった！","","\EI'm feeling motivated!","",""
"ユカリさんは鉄壁","","","",""
"cg/event51_01.jpg","","","",""
"cg/event51_02.jpg","","","",""
"\Eあ、お兄ちゃんこれ。
2番テーブルにおねがーい！","","\EAh, big brother, this.
Please go to table number 2!","",""
"\Eユイちゃんオーダー行けるー？","","\ECan you take Yui-chan's order?","",""
"\Eはい！","","\EYes!","",""
"\E今日は忙しい一日だった…！","","\EToday was a busy day...!","",""
"面倒な客","","Difficult customer","",""
"\Eなあなあ、となり来て酒注いでくれよー。","","\EHey, come over here and pour me some sake, will ya?","",""
"\Eはいはいごめんねー。
うちそういうお店じゃないのよー。","","\EYes, yes, I'm sorry.
This is not that kind of shop, you know.","",""
"\Eちっ連れねえなあ。","","\EI don't have any companions.","",""
"\Eはーい、1番テーブルさんお料理お持ちいたしましたー。","","\EAlright, I have brought the dish for Table 1.","",""
"ガラの悪い客","","Rude customer","",""
"\Eへへっ、いいケツしてるなエルフのねーちゃん。","","\EHehe, that elf sister has a nice butt.","",""
"SE/swing1.mp3","","","",""
"\Eスカッ","","\ESka","",""
"\Eあれっ？…あれ？","","\EHuh?... What's that?","",""
"\Eあらあ？お客様～、どうかなさいましたかぁ？","","\EOh my? Customer~, what can I do for you?","",""
"\Eな、なんて身のこなしだ…！まるで見えなかったぞ…。","","\EWh-what a nimble movement...! I couldn't see it at all...!","",""
"\Eユ…ユカリ先生！！こ、今度いっしょにデー…","","\EY...Yukari-sensei!! Th-this time, let's go on a da...","",""
"\Eあ、お兄ちゃんこれ。
3番テーブルにお願いね。","","\EOh, big brother, this is for you.
Please go to table number 3.","",""
"\Eユカリさんのブロックはいつも完璧だ…！","","\EYukari's blocks are always perfect...!","",""
"\Eスキル\c[1]鉄壁\c[0]のヒントを得た！","","\EObtained\c[1]the hint\c[0]of Iron Wall skill!","",""
"全裸徘徊！？","","","",""
"SE/se_minmin.mp3","","","",""
"\Eしっかし今日は暑い一日だった…。","","\EBut today was a hot day...","",""
"\E夜も寝苦しくなりそうだ…。","","\EI feel like I won't be able to sleep well at night...","",""
"今日の寝相を熱帯夜用にします","","","",""
"\E暑くて水浴びしたまではいいが…
まさか服を丸ごと流されてしまうとは…。","","\EIt was nice to cool off with a swim, but... 
I never expected my clothes to be completely washed away...","",""
"\Eまあ幸い盾で下半身はうまいことカバーできる。
よし…このまま壁を背にして扉まで…","","\EWell, fortunately I can cover my lower body with a shield.
Alright... I'll keep my back against the wall and head towards the door...","",""
"\Eドッキーン！","","\EDokkiin!","",""
"\Eカカ、カカカカカナじゃないか。
どっどどどどうした？","","\EKaka, isn't it Kakakakakana?
What's wrong?","",""
"\E何やってんの…裸で壁にひっついて、セミ？","","\EWhat are you doing... sticking to the wall naked, cicada?","",""
"\Eいやあ暑くてさー
上脱いでトレーニングした帰り…的な？","","\EWow, it's so hot, right?
I took off my top and trained, and on the way back... something like that?","",""
"\Eふうん、男はそういう時に脱げるからいいよねー。
でさでさ…","","\EHmm, it's convenient for guys to be able to undress in those situations, huh?
So, anyway...","",""
"\E待った！ストップ！それ以上は近寄るな！","","\EWait! Stop! Don't come any closer!","",""
"\Eえ、何？","","\EHuh, what?","",""
"\Eい、いやほら…オレ汗すごいかいてるからさ。
きっと…いや絶対に汗臭いだろうし。","","\EU-umm, well... I-I'm sweating a lot, you know.
I'm sure... no, I definitely must smell sweaty.","",""
"\Eそういう？乙女心的なアレだ。
みなまで言わなくともカナならわかるだろ？","","\EIs that so? It's something like a maiden's heart.
Even if you don't say it out loud, you should understand if you're a girl, right?","",""
"\E…お兄ちゃんそのナリで乙女心とかいう？
まーいいや。","","\E...Brother, do you believe in things like a maiden's heart?
Well, never mind.","",""
"\Eじゃ、あたし先いくねー。","","\EWell, I'm gonna go ahead.","",""
"\E…さっさと服着なよー！
勘違いされて通報されても知らないぞー！","","\E...Hurry up and put on your clothes! 
Even if you get mistaken and reported, I won't know!","",""
"\E（勘違いじゃないんだよなぁ…","","\E (It's not a misunderstanding...)","",""
"\E行ったな…。","","\EYou went...","",""
"\Eよし…。","","\EAlright...","",""
"\Eあ、お兄ちゃん同志！","","\EAh, comrade!","",""
"\Eどわあっ！","","\EWow!","",""
"コーヒータイム","","","",""
"\Eこぽぽ…","","\EKopopo...","",""
"\Eカスミちゃんがコーヒーを淹れているぞ…","","\EKasumi-chan is brewing coffee...","",""
"\Eは、はい…ど、どうぞみなさん。","","\EUm, um... P-please, everyone.","",""
"\Eお、お兄ちゃん同志も…。","","\EOh, even you, big brother...","",""
"\Eありがとうカスミちゃん。","","\EThank you, Kasumi-chan.","",""
"\Eうーん、いい香り……ずずっ…。","","\EHmm, it smells good... *slurp*","",""
"\Eど、どうですか…","","\EHow, how is it...","",""
"\Eお客さんに出しても…大丈夫…ですかね…。","","\EIs it okay to serve this to the customers... I wonder...","",""
"\E…うん…西海岸で飲む、いつもの味。","","\E...Yeah...the usual taste of drinking on the West Coast.","",""
"\Eこの味なら、成功間違いなしだよ。","","\EWith this taste, success is guaranteed.","",""
"\Eほ、ほんとですか…！よかったです…。","","\EI-Is that true...! I'm glad...","",""
"\E西海岸って何…？","","\EWhat is the West Coast...?","",""
"\Eカスミちゃんのコーヒーで夜更かしになった！","","\EI stayed up late because of Kasumi-chan's coffee!","",""
"\Eずずっ…。","","\EZuzuu...","",""
"\Eふ、僕にとって新鮮味のないこの味こそ成功の証だね。","","\EThis taste, without any freshness to me, is the proof of success.","",""
"\E…だからなにそれ……。","","\E...So what is that...?","",""
"お兄ちゃんは見た","","","",""
"cg/bg_31_book.jpg","","","",""
"\Eん？あれは…","","\EHuh? What's that...","",""
"\Eカスミちゃんだ。","","\EIt's Kasumi-chan.","",""
"\EカスミちゃんがBL本を漁っているぞ…。","","\EKasumi-chan is searching for BL books...","",""
"\Eものすごい手際で見本をチェックしている…。","","\EChecking the samples with incredible efficiency...","",""
"SE/[Action]Swing1_Komori.ogg","","","",""
"\Eな、なんて動きだ…！
目で追うのが精一杯だぞ…","","\EWhat... what a movement...!
I can barely keep up with my eyes...","",""
"\Eカスミの強さ？がアップした！","","\EKasumi's strength? has increased!","",""
"ギルド名","","","",""
"\Eところでさー","","\EBy the way,","",""
"\E冒険者ギルドメクア支部って名前。","","\EThe name is Adventurer Guild Mekua Branch.","",""
"\E…それがなんかした？","","\E...Did that do something?","",""
"\Eいや、よく考えたらメクア支部ってのがギルド名なんだよね？","","\ENo, come to think of it, ""Mekua Branch"" is actually the name of the guild, right?","",""
"\Eまあ…確かに。","","\EWell... That's true.","",""
"\Eなんかこうもっと…ないかな？","","\EIs there something more...?","",""
"\Eうーん…ユカリ食堂とか？","","\EHmm... How about Yukari's Diner?","",""
"\Eエルフカフェなんでどうでしょう。","","\EHow about an Elf Cafe?","",""
"\Eなんで飲食方向に行くの…","","\EWhy are you heading towards the food and drink area...","",""
"cg/bg_07_guild_f.jpg","","","",""
"cg/bg_07_guild_g.jpg","","","",""
"\E結局いい案はでなかった。","","\EIn the end, there was no good solution.","",""
"\E呑処縁！","","\ENomikurie!","",""
"\Eユカリ'sキッチン！","","\EYukari's Kitchen!","",""
"\Eメクアパブ！","","\EMekuapabu!","",""
"\Eユカリ団！","","\EYukari Squad!","",""
"\Eビストロメクア！","","\EBistro Mekua!","",""
"\E今日もギルド名は決まらなかった。","","\EThe guild name still hasn't been decided today.","",""
"ああ勘違い1","","","",""
"\Eただいまーっす……げ、アカツキ…。","","\EI'm back... Ah, Akatsuki...","",""
"1","","1","",""
"\Eおかえりなさい、お兄ちゃん。","","\EWelcome back, big brother.","",""
"\Eあれ、ユカリさん珍しくおめかししてどっか行くんです？","","\EOh, Yucari-san, you're all dressed up. Are you going somewhere?","",""
"2","","2","",""
"\Eちょっとおー、別に珍しくもないでしょー。
ヘンな言い方しないでよね、誤解されちゃうじゃない。","","\EHey, it's not really that unusual, you know.
Don't say it in a weird way, you'll be misunderstood.","",""
"\E（うーん、エプロン姿しか見たこと無い気がするぞ…","","\EHmm, I feel like I've only ever seen you in an apron...","",""
"\Eこれからちょっと村の会合にね。
んー…1時間もしたら戻るから留守番よろしくねー","","\EI'm going to a village meeting now.
Hmm... I'll be back in about an hour, so please watch the house for me.","",""
"\Eはい、じゃあコイツ追い出していいです？","","\EYes, can I kick this guy out?","",""
"3","","","",""
"\Eだめよ～、仲良くしてね～。","","\ENo, you can't. Be friends, okay?","",""
"\Eえー…","","\EUm...","",""
"\Eじゃ、留守番よろしくねー。","","\EWell, please take care of the house while I'm gone.","",""
"\E（ユカリさんは行ってしまったぞ…","","\EYukari has gone...","",""
"\E…おい、お前。","","\E...Hey, you there.","",""
"\Eユカリ先生に対して
あの馴れ馴れしい口の聞き方はなんだ！","","\EWhat's with that familiar way of speaking to Yukari-sensei?
","",""
"\E…馴れ馴れしいって言われてもなぁ…
かれこれもう長い付き合いだし…","","\E...Even if you say I'm too familiar...
We've been together for a long time now...","",""
"\Eよく飯とか作りに来てくれたっけなぁ、
小さい頃はよく風呂とかも入れてもらってたし…","","\EI wonder if you used to come over often to cook meals and stuff, 
when I was little, you used to even help me take baths...","",""
"\Eだから家族みたいなも…","","\ESo, like a family...","",""
"\Eき……","","\EKi...","",""
"\Eき？","","\EWhat?","",""
"\Eき、貴様ぁ…っ！！","","\EYou... you bastard...!!","",""
"1.4.0/v144_cg21_1.jpg","","","",""
"SE/[Effect]Attack1_default.ogg","","","",""
"\Eうおっ……何だよ急に…？
てか近っ…！近いから！！","","\EWhoa... What's with the sudden...?
And you're so close...! You're too close!!","",""
"\Eた、たまたま同じギルドだからって
あまり調子に乗るなよっ！！","","\EDon't get too carried away just because we happen to be in the same guild.
","",""
"\Eは、はぁ？","","\EHuh?","",""
"1.4.0/v144_cg21_2.jpg","","","",""
"\E僕は認めない…
絶対に諦めないからなっ！くそっ！！","","\EI won't admit it... 
I will never give up, you hear me?! Damn it!!","",""
"SE/Damage.wav","","","",""
"\E勝手にぷりぷりしながら行ってしまったぞ…","","\EI went off on my own while being all pouty...","",""
"\Eお、カスミちゃんおかえり。","","\EOh, welcome back Kasumi-chan.","",""
"\Eお、お兄ちゃん同志……","","\EOh, oh brother comrades...","",""
"\Eえっと…その……わ、私は…理解が、ありますから！","","\EUm... well... I, uh... I understand, so...!","",""
"\Eだ、だいじょうぶ…です！応援してますっ！","","\EI-I'm... I'm okay! I'm cheering for you!","",""
"\Eお、おう。","","\EOh, okay.","",""
"\E（何の話だ…","","\E (What are you talking about...","",""
"ああ勘違い2","","","",""
"\Eお、カスミちゃんだ。","","\EOh, it's Kasumi-chan.","",""
"\Eぽー……","","\EPoo...","",""
"\Eおーい、カスミちゃん？","","\EHey, Kasumi-chan?","",""
"\Eなんだか上の空って感じだな…。","","\EI feel like I'm in a daze...","",""
"cg/whitescreen.jpg","","","",""
"cg/bg_filter01.png","","","",""
"\Eドンッ","","\EDon","",""
"お兄ちゃん","","Big brother","",""
"\Eキャッ……（トゥンク","","\EGah... (Thunk)","",""
"\E…僕は認めない、絶対に諦めないからなっ！","","\E...I won't give up, I absolutely won't give up!","",""
"\Eあ……","","\EAh...","",""
"\E……ちゃん。","","\E...chan.","",""
"\Eカスミちゃん？","","\EKasumi-chan?","",""
"\E…はっ！すすす、すいませんっ！
あたしぼーっとしちゃって…！","","\E...Huh! S-s-sorry! 
I spaced out...!","",""
"　大丈夫？　","","　Are you okay?","",""
"\Eはい…。","","\EYes...","",""
"\Eえと、この間…アカツキさんとその…。","","\EUm, the other day... with Akatsuki-san and that person...","",""
"\Eあー…","","\EAh...","",""
"\Eあ、あたし…現実でも…そ、そういう事あるんだって…
びっくりしちゃって…。","","\EAh, I... even in reality... th-there are things like that... 
I'm surprised...","",""
"\Eまぁそうだよなぁ…","","\EWell, that's true...","",""
"\Eわ、わかっています！だ、だいじょうぶ…です。","","\EI-I understand! I-I'm okay...","",""
"\Eてかなんでしょっちゅうこっち来るんだよアイツは…","","\EWhy does that person always come over here...","",""
"\Eそれは…やっぱり…その…
諦めきれない…想いが…ある、とか…。","","\EThat is... after all... um... 
I can't give up... there are... feelings, or something...","",""
"\Eうーん…でもそれとこれとは…","","\EHmm... But this and that are...","",""
"\Eそ、そうですよね…表面上は…
き、競い合うライバル関係…っ！","","\EY-Yes, that's right... On the surface...
A, a competitive rivalry...!","",""
"\E立場上対立は避けられません…っ！","","\EThere's no avoiding the conflict from a standpoint...!","",""
"\Eで、でも…心の奥底で煮えたぎる感情の渦…
あぁっ…尊い…♥","","\EAnd yet... deep within my heart, a swirling vortex of boiling emotions... 
Ah... precious... ♥","",""
"\Eあ…もう、だめ…っ♥","","\EAh... I can't... anymore... ♥","",""
"\Eカスミちゃんは顔を抑えてどっか行っちゃったぞ…","","\EKasumi-chan covered her face and went somewhere...","",""
"ああ勘違い3","","","",""
"\E…いい加減にしろ！","","\E...Cut it out already!","",""
"\Eどちらが先生に相応しいか…
次の対戦でハッキリさせてやる！","","\EWhich one is more suitable as a teacher... 
I'll make it clear in the next battle!","",""
"\Eいやそんな事言われてもな…","","\ENo, even if you say that...","",""
"\Eあわわ","","\EAwawa","",""
"\Eお、カスミちゃん。","","\EOh, Kasumi-chan.","",""
"\Eだ、だいじょうぶ…です、か？","","\EA-Are you... okay?","",""
"\Eああ、いつものこと。","","\EAh, as usual.","",""
"\Eい、いつも…ですか…
は、激しい人なんですね…。","","\EI-Is it always like this...?
You're quite an intense person, huh...","",""
"\Eま、このまま放っておいてもうるさいし
本番できっちり立場をわからせないとな…。","","\EWell, if I leave it like this, it will be noisy.
I need to make sure they understand their position properly during the real thing...","",""
"\E本番…立場…そんな、はっきりと…は、はぁぅ…♥
えっと…あまりいじめちゃ…だめ、です。","","\EThe real thing...position...such, clearly...is, ish...♥
Um...please don't bully me too much...it's not good.","",""
"\Eいずれ次は負けられない勝負になるな…。","","\ENext time, I can't afford to lose this match...","",""
"　まずは受けに回る　","","　First, take turns receiving.","",""
"　攻めに攻めまくる　","","　Keep attacking relentlessly.","",""
"\E…まずはキツく締めて受けに徹して
攻め疲れてヘロヘロになった所を一気に反撃、かな。","","\EFirst, tighten up and focus on defense.
Then, when the opponent is exhausted from attacking, launch a counterattack all at once.","",""
"\Eカスミちゃんも後ろで見ててな。","","\EKasumi-chan is also watching from behind.","",""
"\Eえ、えぇーーーっ！？
見るって…さ、さすがに、それは…あぅぅ……","","\EEh, whaaat?!
To see... th-that's... ahhhh...","",""
"\Eは……ハレンチすぎますーーーーーっ！！！","","\EThis is... way too lewd!!!","",""
"\Eカスミちゃんは顔を抑えてどっか行っちゃったぞ…。","","\EKasumi-chan covered her face and went somewhere...","",""
"\E反撃の狼煙のコツを取得した！","","\EObtained the secret of the counterattack signal fire!","",""
"\E…あいつは受けに回ると弱いからな、
開幕からガンガンに攻めてこじ開けて押し切る、かな。","","\E...He's weak when it comes to receiving, so 
we'll aggressively attack from the start and break through, pushing him back.","",""
"\E先手必勝のコツを取得した！","","\EI have acquired the secret to winning the first move!","",""
"いつものお礼","","","",""
"cg/bg_22_tower_a.jpg","","","",""
"\Eみんなー","","\EHey everyone!","",""
"\Eあ、マスター。","","\EAh, Master.","",""
"\Eおやつ頂いたわよー","","\EI received a snack.","",""
"\E（こんなところまでおやつ届けに来るユカリさんって…","","\EYukari-san, who even comes all the way here to deliver snacks...","",""
"\Eユカリさんからおやつをもらった！","","\EI got a snack from Yukari-san!","",""
"女の敵は","","","",""
"茶色い奇声","","Brown strange voice","",""
"\Eギャオッ！ギャオォォン！！！","","\EGyao! Gyaoooon!!!","",""
"\Eうおっなんだこの騒ぎは…","","\EWhat on earth is this commotion...","",""
"\Eあ、ここ女性向けの軽食屋さんですよね。
わたしも入ったことありますよ。","","\EAh, this is a light snack shop for women, right?
I've been here before too.","",""
"\E…なんでも幼児向けの食事メニューの無償提供や
お子様向けのセットを始めたらしいですよ？","","\E...It seems like they started offering free meals for children and
sets specifically for kids, you know?","",""
"\Eへー、いいこと…だと思うけど…
…それがなんでこんなことになってんの…。","","\EWow, I think that's great...
...but why did it end up like this?","",""
"三十路女子","","Thirty-year-old woman","",""
"\E子供苦手なので利用やめます…悲しい！！","","\EI'm not good with children, so I'll stop using it... It's sad!!","",""
"口の悪い女","","Rude woman","",""
"\Eガキが居ると落ち着けない！！","","\EI can't calm down when there are kids around!!","",""
"権利を主張する女","","A woman asserting her rights","",""
"\Eなんでそんな余計な事するんですか…
もう二度と利用しません！！","","\EWhy would you do something so unnecessary...
I will never use it again!!","",""
"独り身女子","","Single woman","",""
"\E最悪…客層悪くなる！！","","\EThe worst... the customer base is getting worse!!","",""
"キレている女性","","An angry woman","",""
"\Eほんと嫌なんでやめてください！！！","","\EPlease stop, I really don't like it!!!","",""
"香水のキツイ女","","Strong-scented woman","",""
"\Eギャーギャー騒がられるの聞くために行きたくない！！！","","\EI don't want to go just to hear all the screaming and commotion!!!","",""
"\Eオンギャァッァァァ！！！
ギャオォォォォオオオオン！！！","","\EOngyaaaahhh!!!
Gyaaaooooooo!!!","",""
"\Eえっと…あはは。","","\EUm... ahaha.","",""
"\E…女性の敵は女性ってことか。","","\E...So, the enemy of women is women, huh?","",""
"\E近寄らんどこ…。","","\EDon't come any closer...","",""
"\Eお姉さま達が今日も奇声を発している…。","","\EThe older sisters are once again shouting strange cries...","",""
"花売り","","","",""
"女の子","","Girl","",""
"\Eもし…","","\EIf...","",""
"\E花…花はいかがですか…。","","\EHow about... flowers...?","",""
"　はい\f[12]100G\f[20]　","","　Yes\f[12]100G\f[20]","",""
"　いいえ　","","　No.","",""
"\Eではこちらに…。","","\EAnd here...","",""
"\E花を買った。","","\EI bought flowers.","",""
"コケタ","","","",""
"\Eあ、気をつけて下さい…そこ滑りますよ。","","\EPlease be careful... It's slippery there.","",""
"\Eきゃっ…！","","\EKyaa...!","",""
"\Eひゃっ！","","\EHyaa!","",""
"\Eどわーっ！","","\EWow!","",""
"\Eあんたら何やってんの…","","\EWhat are you guys doing...","",""
"\Eコケタ。","","\ECocky.","",""
"伝説の一冊","","","",""
"\Eうおっ！びっくりした…急にどうしたの？","","\EWhoa! I was surprised... What happened all of a sudden?","",""
"\Eお兄ちゃん同志…！これを！！","","\EBrother comrade...! Take this!!","",""
"\Eえっと、畜生あざらし…なにこれ。","","\EUm, damn it, a walrus... what is this.","",""
"\Eさく×クマの作者が初めて執筆した同人誌ですよ！
わ、わたしも現物を見るのは初めてです！","","\EThis is the first doujinshi written by the author of ""Saku x Kuma""! 
W-Wow, this is my first time seeing the actual thing too!","",""
"\Eこれは奇跡ですよ同志！
いいい今すぐお迎えしないと…！","","\EThis is a miracle, comrade! 
Hurry up and come get it now...!","",""
"\Eお、おう…そうなんだ…
…って5000G！？","","\EOh, oh... Is that so...
...and it's 5000G!?","",""
"\E配布された数も20部足らずでプレミアがつくのも当然…
いやその価値を考えるとむしろ安いまであります。","","\EIt's only distributed in less than 20 copies, so it's natural for it to have a premium... 
No, considering its value, it's actually quite cheap.","",""
"\E5000G払えば無料で手に入れられる事ができるんですよ！
ああああっこうしている場合ではないです…！","","\EYou can get it for free if you pay 5000G! 
Oh no, this is not the time to be doing this...!","",""
"\Eカスミちゃんと楽しく？買い物をした。","","\EI had fun shopping with Kasumi-chan.","",""
"おやつたいむ","","","",""
"\Eただいまー…。
ふー、疲れた…","","\EI'm back...
Phew, I'm tired...","",""
"\Eおかえりなさい、お疲れさまです。","","\EWelcome back, thank you for your hard work.","",""
"\Eあ、わたしクッキー焼いてみたんですよ。
甘いもので一息どうですか？","","\EOh, I tried baking cookies. 
How about taking a break with something sweet?","",""
"\Eじ、じゃあ私はコーヒーを…い、いれてきます。","","\EW-W-Well then, I'll go make some coffee... f-for you.","",""
"\Eユイの手作りクッキーで一息ついた！","","\ETook a break with Yui's homemade cookies!","",""
"占い","","","",""
"占い師？","","Fortune teller?","",""
"\Eやあ、また会ったね。","","\EHey, we meet again.","",""
"\Eあれからどうだい？","","\EHow have things been since then?","",""
"\E…いや、言わなくとも顔を見ればわかるよ。
壮健そうでなによりだよ。","","\E...No, you can tell just by looking at their face.
They look healthy, which is great.","",""
"\Eどれ、ここで出会ったのもなにかの縁だ。
一つ未来を視てあげよう…。","","\EWell, meeting here must be some kind of fate.
Let me show you one possible future...","",""
"\E水辺…困難。","","\EWater's edge... Difficult.","",""
"\Eふむ、水難の相がでているね。
水の多い場所では注意したほうが良いだろうね。","","\EHmm, it seems like there's a risk of drowning.
It's probably best to be cautious in places with a lot of water.","",""
"\E未開の地…深い森。","","\EUnexplored land... A deep forest.","",""
"\Eふむ、これはいつか君が訪れる地だろうか。
深い森の中を進む君と仲間たちが見えるね。","","\EHmm, I wonder if this is the place you will visit someday.
I can see you and your companions advancing through the deep forest.","",""
"\E追い風…祝福。","","\ETailwind... Blessing.","",""
"\Eふむ、風に関する何かが君の旅の助けになると出ているね。","","\EHmm, it seems like something related to the wind will be helpful for your journey.","",""
"\E調和…魔。","","\EHarmony... Magic.","",""
"\Eふむ、魔と交わる未来が見えるね。
魔法…魔女…魔物……。","","\EHmm, I can see a future where I interact with demons.
Magic... witches... monsters...","",""
"\E君にとって魔というものによほど縁があるようだ。","","\EIt seems like you have quite a connection with the concept of magic.","",""
"\E孤島…別れ。","","\EIsland... Farewell.","",""
