"Original Text","Initial","Machine translation","Better translation","Best translation"
"\E…負けた…のか…俺たちが…？","","\E...Did we...lose...?","",""
"\E…うぅそんな…ぐす…","","\E...Ugh...sob...","",""
"\Eカズヤかわいそう…","","\EPoor Kazuya...","",""
"\Eみんな…
今日はがっかりさせてごめんね…","","\EEveryone...
I'm sorry for disappointing you today...","",""
"\E何だこいつ…急になんか言い出したぞ。","","\EWhat's with this guy... He suddenly started saying something.","",""
"\Eガズヤ""ァ""ァ""ァ""ア""ァ""！","","\EGazuya ""a"" a"" a"" a"" a""!","",""
"\E感動をありがとー","","\EThank you for the inspiration.","",""
"\Eこんな…こんなに弱い俺たちだけど…
まだ応援してくれるのかい…？","","\EWe are so... so weak, but... 
Will you still support us...?","",""
"\E一生ついていくーーー！！","","\EI'll be with you for the rest of my life!!","",""
"\E受精させてーーーー！","","\EFertilize meeeeeeee!","",""
"\Eみんな…ありがとう…。","","\EEveryone... thank you...","",""
"\Eその声に応えるために…俺たちはきっと戻ってくる…！","","\EIn order to respond to that voice... We will definitely come back...!","",""
"\Eその日まで…さようならだ！！","","\EUntil that day... goodbye!!","",""
"\Eギャオオオオオオォォォォオォオォン！！！","","\EGyao ooooooohhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh","",""
"\Eなんなのこれ…。","","\EWhat is this...?","",""
"\E準決勝に勝った！","","\EWon the semi-finals!","",""
"\Eおめでとうー！
ここまで来たからにはあと一勝ね！","","\ECongratulations! 
Since you've come this far, just one more victory!","",""
"\E優勝…もらっていくわよ！","","\EI'm taking the championship...!","",""
"全員","","","",""
"\E「「「おー！」」」","","\E""Oo!""","",""
"\Eギルドは負けてしまったものの
準決勝進出の実績を認められ合併は見送りとなった。","","\EAlthough the guild lost, 
they were recognized for their achievement of reaching the semi-finals and the merger was postponed.","",""
"明日は決勝","","","",""
"\Eみんなお疲れさま。
日曜日はいよいよ決勝戦よ。","","\EEveryone, good job.
Sunday is finally the final match.","",""
"\Eやり残しがないように
準備は土曜のうちに済ませておいてね。","","\EMake sure you don't have any unfinished business.
Please finish your preparations by Saturday.","",""
"\E\c[2]ちゃんと記録もつけておくのよ。\c[0]","","\E\c[2]I'll make sure to keep a record of it.\c[0]","",""
"黒い霧","","","",""
"\Eガヤガヤ…
　ガヤガヤ…","","\EHubbub...
 Hubbub...","",""
"\Eみんな、いよいよ決勝よ。","","\EEveryone, it's finally the finals.","",""
"\E相手は冒険者協会タウン支部。
ここ10年負けなしの強豪よ。","","\EThe opponent is the Adventurer Association Town Branch.
They have been undefeated for the past 10 years, a formidable force.","",""
"\E簡単に勝てるような相手ではないけど…頑張って！","","\EThey're not an opponent that can be easily defeated... but let's do our best!","",""
"\E「「「はい！」」」","","\E""Yes!""","",""
"\Eがんばってー！","","\EHang in there!","",""
"\Eまさか君たちと決勝で当たることになるとはね。","","\EI never thought I would end up facing you guys in the finals.","",""
"　決着をつけよう！　","","　Let's settle this!","",""
"　今度は負けない！　","","　This time, I won't lose!","",""
"\Eふん。
いいだろう…","","\EHmph.
Very well...","",""
"\Eだが僕たちが勝ったら…先生を返してもらう！","","\EBut if we win... we want our teacher back!","",""
"\E（いつからそんな話になったんだ…","","\E (When did it become such a story...)","",""
"\Eいいな！？","","\EIs that so?!","",""
"　いや、良くないが。　","","　No, it's not good.","",""
"\Eえっ","","\EHuh","",""
"\Eえ？","","\EHuh?","",""
"\Eとにかくお遊びもここで終わりだ！","","\EAnyway, the fun ends here!","",""
"\Eいくぞ！","","\ELet's go!","",""
"Picture/stand_sub10.png","","","",""
"\Eな、なんだ…？
こいつら一体どこから湧いてきた？","","\EWhat... what is this? 
Where did these guys come from?","",""
"\Eくそ…！襲い掛かってくるぞ！","","\EDamn it...! They're coming at us!","",""
"\E…消えた…？","","\E... Disappeared...?","",""
"\E今のは…","","\EThat was...","",""
"ギルド職員","","","",""
"\Eほ、報告します！","","\EI-I will report!","",""
"\E報告によると北の遺跡から得体の知れない
黒い霧のようなものが溢れ出したという事よ。","","\EAccording to the report, it is said that an unknown 
black mist-like substance overflowed from the ruins in the north.","",""
"\E霧に紛れて見たこともない異形を目撃…
これはさっきの影の様な奴らかしらね。","","\EWitnessed an unprecedented, grotesque creature hidden in the mist... 
I wonder if these are the same beings as the shadow I saw earlier.","",""
"\E黒い霧は遺跡から広がりつつあり
このタウンにも迫ってきている。","","\EThe black mist is spreading from the ruins.
It is also approaching this town.","",""
"\E…と、まとめるとこんな感じかしら。","","\E...and when summarized, it would be something like this.","",""
"\Eええと…じゃあ大会は…","","\EUm... so the tournament is...","",""
"\Eんー、さすがにこの状況だと
試合どころではないでしょうね。","","\EHmm, it's no wonder that in this situation, 
it's not the time for a match, right?","",""
"\Eお、おい…聞いたか…？","","\EHey... did you hear...?","",""
"\Eなんかやばいんじゃね―か？","","\EIsn't this kind of dangerous?","",""
"影","","","",""
"\Eグォォォォォッ！！！","","\EGwoooooo!!!","",""
"SE/sword-slash3.mp3","","","",""
"SE/down1.mp3","","","",""
"\E落ち着いて対処すれば、この影はそこまで強くはない。
…君達の方がまだ幾分かマシだ。","","\EIf you handle it calmly, this shadow won't be that strong.
...You guys are still somewhat better.","",""
"\Eす、すまんアカツキ…助かった。","","\ES-Sorry Akatsuki... I'm saved.","",""
"\Eしかし…これは…。","","\EHowever... this is...","",""
"\E報告によると近くの遺跡から得体の知れない
黒い霧のようなものが溢れ出したという事よ。","","\EAccording to the report, it is said that an unknown 
black mist-like substance overflowed from the nearby ruins.","",""
"\Eオレたちのギルドは惜しくも決勝で破れ、
前回に続きタウン支部のチームが優勝。","","\EUnfortunately, our guild was defeated in the finals, 
and once again, the town branch team won the championship.","",""
"\Eギルドは負けてしまったものの
決勝進出の実績を認められ合併は見送りとなった。","","\EAlthough the guild lost, 
they were recognized for their achievement of reaching the finals and the merger was postponed.","",""
"異形襲来","","","",""
"\Eあれ、ユカリさん？ご無沙汰です。
どうしたんですか顔色変えて？","","\EOh, Yukari-san? Long time no see.
What's wrong? Your face looks pale.","",""
"\E古い遺跡に未発見の層が発見されて…そこから黒い霧が…
ええと…と、とにかく危険が迫っているの！","","\EAn undiscovered layer was discovered in the ancient ruins... and from there, a black mist...
Um... um, anyway, danger is approaching!","",""
"\E（なんだか要領を得ないけど…
ユカリさんがこんなに取り乱すなんておお事だぞ…","","\E (Somehow, I can't quite grasp it... 
 It's a big deal that Yukari-san is getting so flustered like this...","",""
"\Eもうタウンのあたりは霧で真っ暗よ…
じきにここも飲まれる。","","\EThe area around the town is already pitch black with fog... 
Soon, this place will be swallowed up too.","",""
"\E今は説明してる時間が惜しいわ、
とにかく遠くに逃げるのよ。","","\EI don't have time to explain now, 
but anyway, I need to run away far.","",""
"\E私は村人たちを誘導するから
お兄ちゃん達もすぐにここを離れて！","","\EI will guide the villagers, so
brothers, please leave here immediately!","",""
"\Eわ、わかりました。","","\EOkay, I-I understand.","",""
"cg/bg_02_house_a.jpg","","","",""
"BattleEffect/frameeffects001m.png","","","",""
"\Eこれは…黒い…霧…？","","\EIs this... black... mist...?","",""
"\Eな、なんだこいつら？","","\EWhat, what are these guys?","",""
"影敗北","","","",""
"\Eどこから出てきた…！？","","\EWhere did it come from...!?","",""
"\Eくっ…まだ来るぞ！！","","\EUgh... They're still coming!!","",""
"\Eくそ…倒しても倒しても…","","\EDamn... no matter how many times I defeat them...","",""
"BattleEffect/pipo-mapeffect015_480.png","","","",""
"\Eお、お兄ちゃん！あれ！","","\EOh, big brother! Look!","",""
"\Eなんだこれは！？","","\EWhat is this!?","",""
"\Eみんな、来るぞ…！","","\EEveryone, they're coming...!","",""
"\E陽の光に溶けこむように霧が晴れていく。
怪異は去った―","","\EThe mist clears as if melting into the sunlight.
The strangeness has departed—","",""
"\E―かのように思えた。","","\EIt seemed as if.","",""
"\Eこの国ではその日を堺にして、夜の帳に―
深い森の奥底に―、日の届かぬ路地裏に―","","\EIn this country, on that day, behind the veil of night—
deep within the depths of the forest—within the sunless alleyways—","",""
"\E”影”が現れるようになる。
そしてやがて…","","\E""Shadows"" start to appear.
And soon...","",""
"\Eここに到達したお兄ちゃんは育成は十分。
あとは大会を勝ち抜くだけなので頑張ってください。","","\EThe big brother who has reached this point has trained enough.
Now all that's left is to win the tournament, so please do your best.","",""
"\EEND　～影～","","\EEND ~Shadow~","",""
"\E溢れ出した黒い霧は国中を覆い尽くし
山を森を野を黒く染め上げる。","","\EThe overflowing black mist covers the entire country 
and dyes the mountains, forests, and fields black.","",""
"\E異形が我が物顔で闊歩し
陽の光を遮る黒い霧で覆われた大地。","","\EThe land covered in a black mist that blocks the sunlight, where the aliens walk around with a sense of ownership.
","",""
"\Eいつしかこの地方は畏怖を込めて
人々にこう呼ばれることになる。","","\EBefore long, this region came to be called with awe 
by the people.","",""
"\E―魔界と。","","\E- The Demon World.","",""
"\Eここにたどり着いたお兄ちゃんは育成が足りていません。
おちんちんびろーんで調子を上げ鍛錬を効率的に行いましょう。","","\EThe big brother who arrived here is not sufficiently trained.
Let's increase our condition with the penis biron and train efficiently.","",""
"\EBADEND　～魔界～","","\EBAD END ~Demon World~","",""
"遠征隊","","","",""
"BGM/Tenseness.ogg","","","",""
"cg/bg_08_ruins_a.jpg","","","",""
"\Eこれで何体目…？","","\EHow many is this...?","",""
"\Eいまので36体目ですね。","","\EThis is the 36th one.","",""
"\Eはー、きりがないね…。","","\ESigh, there's no end to it...","",""
"\Eこの先の床面が崩れた箇所を降りれば新階層に行ける。
門は下に降りてまっすぐ進んだ先だ。","","\EIf you descend from the collapsed area of the floor ahead, you can go to a new level.
The gate is straight ahead after descending.","",""
"\E霧が濃くなってきましたね…。","","\EThe fog has become thicker...","",""
"\Eまた影が出てくるかも知れない、先を急ごう。","","\EThere might be more shadows appearing, let's hurry ahead.","",""
"cg/bg_21_cave_a.jpg","","","",""
"cg/bg_32_station.jpg","","","",""
"\E降りてまっすぐ…ここ、だよね？","","\EStraight down... This is it, right?","",""
"\Eこれがその、門…なんでしょうか。","","\EThis is the gate... What could it be?","",""
"\Eうーん…石の柱と…なんかシャンデリア？
えーと、とにかくこのへん壊してみる？","","\EHmm... stone pillars and... some kind of chandelier?
Um, anyway, should I try destroying this area?","",""
"マッシブ兄","","Massive Brother","",""
"\Eはっはっは、了解だ。
任せてくれ。","","\EHahaha, understood.
Leave it to me.","",""
"\E待て！","","\EWait!","",""
"1.4.0/v144_cg11_1.jpg","","","",""
"\E門が…起動した…！？","","\EThe door... has been activated...!?","",""
"1.4.0/v144_cg11_3.jpg","","","",""
"\E門が…ひらいた…？","","\EThe door... opened...?","",""
"\E門から…何か…何か出てくるぞ！","","\ESomething... something is coming out of the door!","",""
"1.4.0/v144_cg11_2.jpg","","","",""
"1.4.0/v144_cg11_4.jpg","","","",""
"SE/small_explosion1.mp3","","","",""
"\Eよーし今だ、門をぶっ壊せ！","","\EAlright, now is the time. Break down the gate!","",""
"\E思惑通り、門を破壊することで霧の流入は収まり。
その後は影に出会うこともなくあっさりと帰路についた。","","\EAs expected, the influx of mist subsided by destroying the gate.
Afterwards, they returned home without encountering any shadows.","",""
"\E今後詳しく今回の件について調査が行われるだろうが
ひとまずオレたちの任務はここまでだ。","","\EThere will likely be a detailed investigation into this matter in the future, but for now, our mission ends here.
","",""
"\Eあの門がどこに繋がってしまったのかは知る由もないが…
今や完全に破壊され再び開くことはないだろう。","","\EI have no idea where that gate leads to...
But now it's completely destroyed and will never open again.","",""
"\Eこうして…、一連の騒動は収まり。
オレたちはいつもの日常へ戻っていった。","","\EAnd so... the series of disturbances came to an end.
We returned to our usual daily lives.","",""
"\Eそして騒動のせいもあって今回優勝こそ逃したが
この働きっぷりのおかげで無事メクア村のギルド存続が決定した！","","\EAnd due to the commotion, we missed out on winning this time, but
thanks to this hard work, the survival of the guild in Mequa Village has been secured!","",""
"期限切れ","","","",""
"\Eあれ、ユカリさん？
どうしたんですか顔色変えて？","","\EHey, Yukari-san? 
What's wrong? Your face looks pale.","",""
"\Eお兄ちゃん！
黒い霧がそこまで迫っているの…もう…手遅れね…","","\EBig brother! 
The black mist is closing in... It's already... too late...","",""
"\Eくそっこんなところにまで…！","","\EDamn it, even to a place like this...!","",""
"\Eお、お兄ちゃん…。","","\EOh, big brother...","",""
"\Eこっちだ！","","\EThis way!","",""
"\Eう、うん…。","","\EUh, yeah...","",""
"\E妹の手を取りただひたすら黒い霧に背を向けて走る。","","\EI took my sister's hand and ran, relentlessly turning my back to the black mist.","",""
"\E野を、森を、小川を超え…
小高い丘までたどり着いてから初めて振り返る。","","\ECrossing fields, forests, and streams... 
Only after reaching the small hill, I finally look back.","",""
"\E眼下に広がるのは地上にぽかりと空いた穴の様な闇。","","\EThe darkness spread out before my eyes, like a hole that opened up in the ground.","",""
"\E―ただ闇だけが広がっていた。","","\E- Only darkness spread out.","",""
"\E時間切れです。
100日到達前に事件を解決してください。","","\ETime is up.
Please solve the case before reaching 100 days.","",""
"\EBADEND　～逃亡～　","","\EBAD END - Escape -","",""
"決着","","","",""
"\E今日はタウン支部との交流戦よ。
正式な大会ではないけどここで白黒つけましょ。","","\EToday is a friendly match with the Town Branch.
It's not an official tournament, but let's settle things here.","",""
"\Eみんな、準備はいい？","","\EIs everyone ready?","",""
"　おう！　","","　Oh!","",""
"\Eふ…久しぶりだな…。","","\EHuh... It's been a while...","",""
"\Eあの時の約束を覚えているか…？","","\EDo you remember the promise we made back then...?","",""
"\E約束？","","\EPromise?","",""
"\E勝ったら先生を…","","\EIf I win, I will...","",""
"　いやオレそんな約束してない…。","","　No, I didn't make such a promise...","",""
"\Eな…っ！？","","\EWha...!?","",""
"\Eてかさ─。
そんなに言うならお前がメクアに来ればいいじゃん。","","\EWell, you know...
If you're gonna say that much, why don't you just come to Mequa?","",""
"\Eはっ！
いまさら何を言うかと思えば…","","\EHah!
And just when I thought what you were going to say now...","",""
"\Eえ、いいのか！？","","\EWait, is it okay!?","",""
"\Eまあ、なんか変な空気になってしまったけど…やるか。","","\EWell, it's become a weird atmosphere but... let's do it.","",""
"\E決着をつけるぞ！","","\EI will settle this!","",""
"旅路","","","",""
"SE/sirorenga.mp3","","","",""
"cg/bg_01_home_a.jpg","","","",""
"\E……ぃ…ちゃん。","","\E...I...chan.","",""
"\E…おにいちゃん、おにーちゃん！
ほらあ、そろそろ起きないと遅れちゃうよー。","","\E...Onii-chan, onii-chan! 
Hey, come on, you need to wake up soon or you'll be late.","",""
"SE/se_basa.mp3","","","",""
"cg/whitescreen.jpg","","","",""
"1.4.0/v144_cg1_2.jpg","","","",""
"\Eお""・に""・い""・ぢ・ゃ・ん""っ！","","\EOh, ni, i, di, ya, n!","",""
"BGM/line.ogg","","","",""
"\Eあれから月日は流れ…季節は春。","","\ETime has passed since then... The season is spring.","",""
"\E旅立ちの季節だ。","","\EIt's the season of departure.","",""
"\Eちかごろの妹は誰の影響なのか
少し口が悪くなってきた気がする。","","\EI feel like my little sister has become a bit more rude lately. 
I wonder whose influence it is.","",""
"\Eあの大冒険の後は、
髪色も母親に似た黄金色を取り戻しつつある。","","\EAfter that great adventure, 
my hair color is gradually returning to the golden color that resembles my mother.","",""
"\E金色の部分が肩まで伸びたら切るだなんて言っているのは
お兄ちゃんからすると少し勿体ない気もするが…","","\EIt feels a bit wasteful to say that I should cut it when the golden part reaches my shoulders... 
from my older brother's perspective.","",""
"\Eまあそれでも妹はかわいい、最高だ。","","\EWell, my sister is still cute, the best.","",""
"\Eとりあえずは街道を東に、この国の果てへ。
その後は…南国の島々を巡るのも悪くないかも知れない。","","\EFor now, head east along the highway, towards the end of this country.
After that... it might not be a bad idea to explore the tropical islands to the south.","",""
"cg/map_04.jpg","","","",""
"\Eとにかく─
まだ見知らぬ世界を見て回る世界旅行をする。","","\EAnyway, 
I will travel the world and see unfamiliar places.","",""
"\Eこれから妹と、妹たちと―","","\EFrom now on, with my little sister and her sisters―","",""
"\E世界をめぐる大冒険を！","","\EEmbark on a great adventure around the world!","",""
"エンディング","","","",""
"cg/staff.png","","","",""
"Picture/title01.jpg","","","",""
"1.4.0/v144_cg1_1.jpg","","","",""
"cg/ending08.jpg","","","",""
"cg/ending07.jpg","","","",""
"1.4.0/v144_cg2_1.jpg","","","",""
"cg/ending03.jpg","","","",""
"1.4.0/v144_cg5_2.jpg","","","",""
"cg/ending11.jpg","","","",""
"cg/ending06.jpg","","","",""
"cg/ending09.jpg","","","",""
"cg/ending02.jpg","","","",""
"cg/ending05.jpg","","","",""
"ループへ","","","",""
"4フレームごとに1ピクセルずつピクチャが動いていく処理","","","",""
"決定もキャンセルも押されてないとき（キー入力が0のとき）","","","",""
"決定キー（１０）かキャンセルキー（１１）押されてたら高速でピクチャを動かす","","","",""
"cg/ending01.jpg","","","",""
"cg/ending01-2.jpg","","","",""
"\E▼","","","",""
"\Eストーリーの完走ほんとうにお疲れさまでした！
引き続き妹！せいかつをお楽しみください！","","\ECongratulations on completing the story! 
Please continue to enjoy your life with your sister!","",""
"種を植えよう","","","",""
"\Eあ、やっときた。","","\EAh, you finally made it.","",""
"cg/bg_07_guild_l.jpg","","","",""
"　アレ、今日はみんなどうしたんだ？　","","　What's wrong? What happened to everyone today?","",""
"\E珍しく仕事の依頼よ。
実は村近くの森でね、魔物が出たって報告があったのよ。","","\EIt's rare to receive a job request.
Actually, there has been a report that monsters appeared in the forest near the village.","",""
"\E魔物って…大事じゃないですか
…本当ですか？","","\EMonsters... aren't they important?
... Is that true?","",""
"\Eわからないわ、
この辺で魔物が出るなんて聞いた事はないけど…","","\EI don't know, 
I've never heard of monsters appearing around here...","",""
"\Eだから今日はその件の調査をお願いするわね。","","\ESo today, I'm asking you to investigate that matter.","",""
"\E正直見間違いか勘違いだとは思うけど、
もし本当に魔物だとしたら戦闘は避けるのよ。","","\EHonestly, I think it might be a mistake or a misunderstanding, 
but if it really is a monster, we should avoid fighting.","",""
"\Eはいっ","","\EYes","",""
"\E目撃情報があったのはここか…ってうちの裏じゃないか。","","\EIs this the place where there was a sighting...? Isn't this behind my house?","",""
"\Eとにかく調べてみよう。","","\ELet's investigate anyway.","",""
"cg/bg_11_forest_a.jpg","","","",""
"\E……ガサガサ……","","\E...Rustling...","",""
"\Eお兄ちゃん、あれ！","","\EBig brother, look!","",""
"\Eん？","","\EHuh?","",""
"Picture/enemy_017.png","","","",""
"\Eあ、あれは…
いや…そ、その葉っぱの模様…まさか…","","\EAh, that... 
No... th-the pattern on that leaf... could it be...","",""
"\Eどうかしたんですか？","","\EWhat's wrong?","",""
"\Eや、な…なんでもない。","","\EYeah, it's... it's nothing.","",""
"\E珍しい…あれは絶叫ニンジンです。
ランニング根菜みたいなもので害はないですよ。","","\ERare... that is the Screaming Carrot.
It's like a running root vegetable, so it's harmless.","",""
"\Eちなみに滋養強壮によいと聞きます。","","\EBy the way, I hear that it is good for nourishing and strengthening the body.","",""
"\Eえっとどうする…お兄ちゃん。","","\EUm, what should we do... big brother.","",""
"\E害がないならまぁ…。","","\EWell, if there's no harm...","",""
"\Eそだね。","","\ESure thing.","",""
"\Eじゃあ報告に帰りましょうか。","","\EShall we go back and report then?","",""
"\E（お前…もっと人目の付かない森の奥へ行くんだぞ…","","\E (You... go deeper into the forest where no one can see you...)","",""
"\Eこうして事件？は無事解決した。","","\EAnd so, the incident? was successfully resolved.","",""
"\E妹には黙っておこう…。","","\ELet's keep it a secret from my little sister...","",""
"見回り","","","",""
"cg/training_f2.jpg","","","",""
"呼び出しイベント","","","",""
"初めての週末","","","",""
"ギルド交流戦1","","","",""
"交流戦2","","","",""
"初めての討伐依頼","","","",""
"併合の危機","","","",""
"実績","","","",""
"カスミの秘密","","","",""
"交流戦3","","","",""
"異形","","","",""
"経験1","","","",""
"経験2","","","",""
"乱数","","","",""
"交流戦勝利","","","",""
"勝敗","","","",""
"予選負け回数","","","",""
"曜日代入","","","",""
"スタッフロール処理","","","",""
"キー操作","","","",""
